date,dealer_id,product_id,total_demand,stock_in,stock_out,closing_stock,beneficiaries_count,festival_flag,season,policy_change_flag
2023-11-29,102,4,141,50,141,12,54,0,harvest,0
2023-11-29,102,3,186,190,186,272,88,0,harvest,0
2023-11-29,102,2,96,216,96,350,28,0,harvest,0
2023-11-29,103,2,157,257,157,320,48,0,harvest,0
2023-11-29,103,1,55,254,55,631,21,0,harvest,0
2023-11-29,103,4,126,120,126,332,66,0,harvest,0
2023-11-29,101,4,86,286,86,631,65,0,harvest,0
2023-11-29,101,3,63,52,63,387,65,0,harvest,0
2023-11-29,101,1,80,22,80,351,93,0,harvest,0
2023-11-30,103,3,108,21,108,115,26,0,harvest,0
2023-11-30,103,2,118,142,118,437,68,0,harvest,0
2023-11-30,103,1,97,281,97,630,71,0,harvest,0
2023-11-30,103,4,180,75,180,56,20,0,harvest,0
2023-11-30,105,1,35,270,35,348,83,0,harvest,0
2023-11-30,105,2,31,160,31,545,96,0,harvest,0
2023-11-30,105,4,88,100,88,446,97,0,harvest,0
2023-12-01,103,3,98,266,98,345,40,1,winter,0
2023-12-01,103,4,34,164,34,622,15,0,winter,0
2023-12-01,103,1,104,174,104,286,80,0,winter,0
2023-12-01,103,2,191,225,191,175,57,0,winter,0
2023-12-01,102,3,121,288,121,327,69,1,winter,0
2023-12-01,102,2,112,127,112,271,41,0,winter,0
2023-12-01,102,1,115,279,115,627,37,0,winter,0
2023-12-01,102,4,104,162,104,548,79,0,winter,0
2023-12-02,103,2,95,228,95,287,28,0,winter,0
2023-12-02,103,1,184,81,184,83,58,1,winter,0
2023-12-02,101,2,133,54,133,189,98,1,winter,0
2023-12-02,101,1,59,237,59,603,99,1,winter,0
2023-12-02,101,4,192,220,192,255,67,0,winter,0
2023-12-02,102,1,75,46,75,142,50,0,winter,0
2023-12-02,102,4,123,120,123,141,23,0,winter,0
2023-12-02,104,2,71,248,71,660,90,0,winter,0
2023-12-02,104,4,93,235,93,482,69,0,winter,0
2023-12-02,104,3,21,120,21,276,49,0,winter,0
2023-12-02,104,1,72,105,72,362,23,0,winter,0
2023-12-03,101,4,144,77,144,317,46,0,winter,0
2023-12-03,101,1,97,130,97,240,11,0,winter,0
2023-12-03,101,2,90,159,90,276,50,1,winter,0
2023-12-03,101,3,184,157,184,421,75,0,winter,0
2023-12-03,103,3,28,274,28,682,90,0,winter,0
2023-12-03,103,2,188,133,188,90,42,0,winter,0
2023-12-03,103,1,124,180,124,476,43,0,winter,0
2023-12-03,103,4,167,125,167,405,71,0,winter,0
2023-12-03,102,4,95,160,95,237,16,0,winter,0
2023-12-03,102,2,48,209,48,306,76,1,winter,0
2023-12-03,102,1,177,40,177,232,23,1,winter,0
2023-12-03,102,3,87,283,87,639,10,0,winter,0
2023-12-04,101,3,58,124,58,303,75,0,winter,0
2023-12-04,101,4,42,143,42,528,35,0,winter,0
2023-12-04,103,3,29,160,29,282,25,0,winter,0
2023-12-04,103,4,74,231,74,355,80,0,winter,0
2023-12-04,103,1,56,132,56,305,26,0,winter,0
2023-12-05,105,2,155,152,155,160,17,0,winter,0
2023-12-05,105,1,181,132,181,142,25,0,winter,0
2023-12-05,105,4,29,28,29,471,50,1,winter,0
2023-12-05,105,3,63,65,63,444,75,1,winter,0
2023-12-05,102,4,50,110,50,534,37,0,winter,0
2023-12-05,102,3,78,158,78,552,18,0,winter,0
2023-12-05,102,1,56,104,56,215,84,0,winter,0
2023-12-05,104,1,96,278,96,669,74,0,winter,0
2023-12-05,104,2,114,294,114,424,42,0,winter,0
2023-12-05,104,4,165,115,165,175,28,0,winter,0
2023-12-05,104,3,182,235,182,175,56,0,winter,0
2023-12-06,101,3,168,231,168,229,21,0,winter,0
2023-12-06,101,2,86,58,86,255,78,0,winter,0
2023-12-06,104,4,104,113,104,218,75,0,winter,0
2023-12-06,104,1,129,243,129,404,96,0,winter,0
2023-12-06,104,3,167,160,167,486,87,0,winter,0
2023-12-06,102,2,93,136,93,160,65,0,winter,0
2023-12-06,102,4,45,259,45,477,67,1,winter,0
2023-12-06,105,3,79,6,79,265,84,0,winter,0
2023-12-06,105,1,101,164,101,533,93,0,winter,0
2023-12-06,105,4,114,38,114,352,57,0,winter,0
2023-12-07,104,3,59,176,59,396,78,0,winter,0
2023-12-07,104,2,194,108,194,286,90,0,winter,0
2023-12-07,103,2,132,72,132,88,33,0,winter,0
2023-12-07,103,1,104,103,104,333,46,1,winter,0
2023-12-07,103,4,167,51,167,328,86,0,winter,0
2023-12-07,103,3,93,117,93,368,72,0,winter,0
2023-12-08,103,4,34,224,34,681,37,1,winter,0
2023-12-08,103,2,102,122,102,232,16,0,winter,0
2023-12-08,103,1,90,4,90,119,82,0,winter,0
2023-12-08,103,3,162,174,162,305,60,0,winter,0
2023-12-08,105,3,65,77,65,323,52,1,winter,0
2023-12-08,105,4,46,194,46,547,68,0,winter,0
2023-12-08,101,3,188,10,188,175,42,0,winter,0
2023-12-08,101,1,157,241,157,431,60,1,winter,0
2023-12-08,101,4,81,101,81,357,65,1,winter,0
2023-12-08,101,2,169,34,169,237,50,0,winter,0
2023-12-08,104,1,167,157,167,153,34,0,winter,0
2023-12-08,104,2,67,93,67,353,71,1,winter,0
2023-12-08,104,3,106,151,106,340,42,0,winter,0
2023-12-08,102,2,22,122,22,350,70,0,winter,0
2023-12-08,102,3,57,206,57,368,48,0,winter,0
2023-12-08,102,4,35,3,35,208,22,1,winter,0
2023-12-09,101,4,133,95,133,347,82,0,winter,0
2023-12-09,101,3,110,247,110,359,49,0,winter,0
2023-12-09,101,2,181,63,181,343,60,0,winter,0
2023-12-09,104,4,131,242,131,332,34,0,winter,0
2023-12-09,104,3,62,278,62,513,41,1,winter,0
2023-12-09,102,1,133,291,133,593,29,0,winter,0
2023-12-09,102,2,113,200,113,253,42,1,winter,0
2023-12-09,102,3,107,282,107,428,96,0,winter,0
2023-12-09,105,1,21,269,21,604,14,0,winter,0
2023-12-09,105,2,84,154,84,277,85,1,winter,0
2023-12-09,105,4,52,34,52,183,81,0,winter,0
2023-12-09,105,3,96,213,96,324,34,0,winter,0
2023-12-10,102,4,199,166,199,289,12,0,winter,0
2023-12-10,102,3,30,283,30,535,75,0,winter,0
2023-12-10,104,3,95,0,95,7,83,0,winter,0
2023-12-10,104,4,91,108,91,266,53,0,winter,0
2023-12-10,104,2,76,237,76,336,55,0,winter,0
2023-12-10,104,1,137,145,137,498,94,1,winter,0
2023-12-11,101,2,126,52,126,420,65,0,winter,0
2023-12-11,101,1,146,76,146,160,42,0,winter,0
2023-12-11,101,3,56,88,56,438,84,0,winter,0
2023-12-11,101,4,157,250,157,321,62,1,winter,0
2023-12-11,104,4,181,247,181,339,34,0,winter,0
2023-12-11,104,3,186,24,186,82,87,0,winter,0
2023-12-11,104,2,46,129,46,504,94,0,winter,0
2023-12-11,104,1,194,250,194,344,47,0,winter,0
2023-12-12,104,2,27,82,27,298,18,1,winter,0
2023-12-12,104,3,57,197,57,389,75,1,winter,0
2023-12-12,104,1,85,113,85,525,40,1,winter,0
2023-12-12,104,4,95,243,95,316,97,0,winter,0
2023-12-12,105,3,67,298,67,433,47,0,winter,0
2023-12-12,105,4,184,6,184,137,22,1,winter,0
2023-12-12,105,2,138,166,138,409,16,1,winter,0
2023-12-12,105,1,113,115,113,331,51,0,winter,0
2023-12-13,101,4,152,75,152,73,20,0,winter,0
2023-12-13,101,1,110,0,110,278,10,0,winter,0
2023-12-13,103,4,49,177,49,234,47,0,winter,0
2023-12-13,103,2,111,245,111,420,13,1,winter,0
2023-12-13,105,3,142,266,142,448,17,0,winter,0
2023-12-13,105,4,91,148,91,185,90,0,winter,0
2023-12-13,105,2,159,123,159,206,70,1,winter,0
2023-12-13,102,3,21,254,21,463,13,0,winter,0
2023-12-13,102,1,138,32,138,77,38,1,winter,0
2023-12-13,102,2,57,91,57,382,71,1,winter,0
2023-12-14,104,4,82,280,82,486,68,0,winter,0
2023-12-14,104,1,61,181,61,513,94,1,winter,0
2023-12-14,104,2,95,263,95,662,39,1,winter,0
2023-12-14,103,3,58,163,58,583,16,1,winter,0
2023-12-14,103,2,73,39,73,281,60,1,winter,0
2023-12-14,103,4,108,194,108,519,44,1,winter,0
2023-12-14,102,2,143,239,143,519,66,0,winter,0
2023-12-14,102,3,53,251,53,610,77,0,winter,0
2023-12-14,102,4,103,81,103,286,33,1,winter,0
2023-12-14,105,3,154,73,154,355,33,1,winter,0
2023-12-14,105,2,35,152,35,512,41,0,winter,0
2023-12-15,102,3,43,144,43,212,24,1,winter,0
2023-12-15,102,1,70,234,70,464,11,1,winter,0
2023-12-15,102,2,78,32,78,396,49,1,winter,0
2023-12-15,102,4,116,257,116,261,22,0,winter,0
2023-12-15,105,2,187,234,187,293,92,0,winter,0
2023-12-15,105,3,103,253,103,346,41,0,winter,0
2023-12-15,103,3,48,110,48,256,80,0,winter,0
2023-12-15,103,1,59,101,59,426,15,0,winter,0
2023-12-15,103,2,48,7,48,100,58,0,winter,0
2023-12-15,103,4,175,186,175,337,20,0,winter,0
2023-12-15,104,1,194,107,194,242,62,0,winter,0
2023-12-15,104,2,38,227,38,418,76,1,winter,0
2023-12-15,104,3,64,28,64,268,63,0,winter,0
2023-12-15,101,1,49,248,49,628,18,0,winter,0
2023-12-15,101,3,108,134,108,396,23,0,winter,0
2023-12-15,101,4,194,141,194,258,31,1,winter,0
2023-12-15,101,2,85,290,85,313,16,1,winter,0
2023-12-16,103,2,197,262,197,254,55,0,winter,0
2023-12-16,103,1,185,221,185,292,72,0,winter,0
2023-12-16,103,3,175,2,175,48,15,0,winter,0
2023-12-16,103,4,141,218,141,284,23,1,winter,0
2023-12-16,105,1,196,170,196,181,31,0,winter,0
2023-12-16,105,2,81,91,81,335,55,0,winter,0
2023-12-16,102,2,184,176,184,232,33,0,winter,0
2023-12-16,102,3,56,189,56,493,13,1,winter,0
2023-12-16,102,4,104,298,104,382,71,0,winter,0
2023-12-16,104,1,192,238,192,293,78,0,winter,0
2023-12-16,104,4,99,71,99,171,25,0,winter,0
2023-12-16,104,2,129,209,129,388,68,0,winter,0
2023-12-16,104,3,131,110,131,158,20,0,winter,0
2023-12-16,101,3,146,281,146,482,15,1,winter,0
2023-12-16,101,2,192,270,192,202,28,0,winter,0
2023-12-16,101,4,136,190,136,367,74,0,winter,0
2023-12-17,103,4,61,103,61,199,53,1,winter,0
2023-12-17,103,3,186,98,186,299,75,1,winter,0
2023-12-17,104,3,105,50,105,131,25,0,winter,0
2023-12-17,104,2,179,114,179,192,82,0,winter,0
2023-12-17,104,4,40,247,40,642,37,0,winter,0
2023-12-17,104,1,156,136,156,123,67,1,winter,0
2023-12-17,101,2,104,186,104,229,55,0,winter,0
2023-12-17,101,4,106,287,106,572,78,0,winter,0
2023-12-17,105,1,139,227,139,420,73,0,winter,0
2023-12-17,105,4,189,59,189,360,30,1,winter,0
2023-12-17,102,3,53,209,53,468,86,0,winter,0
2023-12-17,102,1,66,55,66,460,72,0,winter,0
2023-12-17,102,2,120,34,120,248,99,1,winter,0
2023-12-17,102,4,177,30,177,275,13,0,winter,0
2023-12-18,101,2,186,182,186,295,63,0,winter,0
2023-12-18,101,3,197,180,197,460,76,0,winter,0
2023-12-18,105,4,91,151,91,424,64,1,winter,0
2023-12-18,105,1,38,12,38,365,27,1,winter,0
2023-12-18,105,2,86,53,86,340,89,0,winter,0
2023-12-19,101,2,138,70,138,61,75,1,winter,0
2023-12-19,101,3,139,24,139,172,93,0,winter,0
2023-12-19,103,1,57,281,57,685,16,1,winter,0
2023-12-19,103,4,152,260,152,372,92,1,winter,0
2023-12-19,103,3,43,44,43,334,13,0,winter,0
2023-12-19,103,2,132,26,132,320,89,0,winter,0
2023-12-19,105,4,143,272,143,482,44,0,winter,0
2023-12-19,105,3,163,0,163,97,12,1,winter,0
2023-12-19,105,2,126,296,126,599,62,0,winter,0
2023-12-20,102,2,161,110,161,135,13,0,winter,0
2023-12-20,102,3,161,4,161,248,11,0,winter,0
2023-12-20,102,1,57,264,57,693,30,0,winter,0
2023-12-20,102,4,135,97,135,248,19,1,winter,0
2023-12-20,104,1,117,272,117,466,41,0,winter,0
2023-12-20,104,4,81,111,81,280,57,0,winter,0
2023-12-20,104,2,30,54,30,369,70,0,winter,0
2023-12-20,104,3,179,237,179,391,38,0,winter,0
2023-12-20,103,3,155,118,155,272,92,0,winter,0
2023-12-20,103,1,72,175,72,441,13,1,winter,0
2023-12-20,103,4,126,195,126,350,49,1,winter,0
2023-12-20,103,2,24,1,24,179,27,0,winter,0
2023-12-21,105,2,146,61,146,209,39,1,winter,0
2023-12-21,105,3,199,199,199,158,73,0,winter,0
2023-12-21,105,4,143,198,143,492,73,1,winter,0
2023-12-21,105,1,176,192,176,258,10,1,winter,0
2023-12-21,102,3,66,12,66,279,24,0,winter,0
2023-12-21,102,1,184,129,184,370,79,0,winter,0
2023-12-21,102,4,123,136,123,308,97,1,winter,0
2023-12-21,102,2,180,28,180,209,80,0,winter,0
2023-12-22,102,2,54,102,54,296,51,0,winter,0
2023-12-22,102,3,38,116,38,464,21,0,winter,0
2023-12-22,102,1,109,143,109,255,15,1,winter,0
2023-12-22,103,4,138,275,138,576,17,0,winter,0
2023-12-22,103,3,21,7,21,400,45,1,winter,0
2023-12-22,101,2,156,3,156,303,87,0,winter,0
2023-12-22,101,1,177,131,177,148,65,1,winter,0
2023-12-22,101,3,51,179,51,352,79,0,winter,0
2023-12-22,101,4,63,190,63,492,92,1,winter,0
2023-12-22,104,1,196,285,196,376,47,1,winter,0
2023-12-22,104,2,44,131,44,298,51,0,winter,0
2023-12-22,104,4,30,3,30,368,72,0,winter,0
2023-12-22,104,3,151,246,151,447,38,1,winter,0
2023-12-22,105,1,30,202,30,573,64,0,winter,0
2023-12-22,105,3,144,129,144,367,94,1,winter,0
2023-12-22,105,2,58,83,58,312,66,0,winter,0
2023-12-23,105,3,40,128,40,272,13,1,winter,0
2023-12-23,105,4,68,121,68,523,17,1,winter,0
2023-12-23,101,2,60,131,60,332,22,0,winter,0
2023-12-23,101,3,189,175,189,336,33,0,winter,0
2023-12-23,102,1,179,172,179,134,36,0,winter,0
2023-12-23,102,2,48,220,48,618,83,0,winter,0
2023-12-23,102,3,128,231,128,428,78,0,winter,0
2023-12-23,103,1,165,252,165,481,58,0,winter,0
2023-12-23,103,2,170,190,170,402,35,0,winter,0
2023-12-23,103,4,74,265,74,406,13,0,winter,0
2023-12-23,103,3,101,168,101,479,81,1,winter,0
2023-12-23,104,4,110,12,110,365,93,0,winter,0
2023-12-23,104,1,78,296,78,491,67,0,winter,0
2023-12-23,104,2,91,208,91,274,55,0,winter,0
2023-12-23,104,3,99,235,99,306,22,0,winter,0
2023-12-24,105,1,157,71,157,101,73,0,winter,0
2023-12-24,105,2,58,282,58,698,94,0,winter,0
2023-12-24,105,3,193,130,193,79,59,1,winter,0
2023-12-24,103,1,194,71,194,317,80,1,winter,0
2023-12-24,103,2,68,236,68,368,49,0,winter,0
2023-12-24,103,3,137,161,137,147,54,0,winter,0
2023-12-24,102,3,104,19,104,394,80,0,winter,0
2023-12-24,102,4,142,153,142,487,99,0,winter,0
2023-12-24,102,1,21,86,21,183,84,0,winter,0
2023-12-24,102,2,61,134,61,497,98,0,winter,0
2023-12-25,101,2,63,278,63,416,83,0,winter,0
2023-12-25,101,4,179,280,179,478,37,1,winter,0
2023-12-25,101,1,42,63,42,394,74,0,winter,0
2023-12-25,103,2,179,188,179,211,73,0,winter,0
2023-12-25,103,4,68,119,68,296,78,1,winter,0
2023-12-25,103,3,26,163,26,314,96,1,winter,0
2023-12-25,103,1,133,106,133,334,24,1,winter,0
2023-12-25,102,1,79,74,79,359,73,0,winter,0
2023-12-25,102,3,195,285,195,566,75,0,winter,0
2023-12-25,104,3,161,261,161,507,15,1,winter,0
2023-12-25,104,1,63,201,63,266,92,0,winter,0
2023-12-25,104,2,69,108,69,257,57,0,winter,0
2023-12-26,104,3,33,230,33,336,68,0,winter,0
2023-12-26,104,2,46,62,46,454,63,0,winter,0
2023-12-26,104,4,119,66,119,68,91,1,winter,0
2023-12-26,104,1,87,33,87,193,87,0,winter,0
2023-12-26,101,4,171,57,171,165,15,1,winter,0
2023-12-26,101,3,152,187,152,357,65,1,winter,0
2023-12-26,101,1,47,272,47,349,81,0,winter,0
2023-12-26,102,2,119,226,119,513,72,0,winter,0
2023-12-26,102,1,46,98,46,398,52,0,winter,0
2023-12-26,102,4,96,111,96,120,57,0,winter,0
2023-12-26,102,3,186,12,186,279,85,1,winter,0
2023-12-26,105,4,183,27,183,111,62,1,winter,0
2023-12-26,105,1,167,86,167,240,39,1,winter,0
2023-12-26,105,3,44,189,44,619,27,0,winter,0
2023-12-26,105,2,198,61,198,154,62,1,winter,0
2023-12-26,103,4,71,178,71,371,63,0,winter,0
2023-12-26,103,2,183,181,183,170,16,1,winter,0
2023-12-26,103,3,110,248,110,366,29,0,winter,0
2023-12-26,103,1,56,182,56,290,66,0,winter,0
2023-12-27,102,4,108,60,108,129,29,0,winter,0
2023-12-27,102,3,94,123,94,177,56,0,winter,0
2023-12-27,102,1,74,108,74,505,94,0,winter,0
2023-12-27,102,2,79,7,79,57,18,0,winter,0
2023-12-27,104,1,129,43,129,369,70,1,winter,0
2023-12-27,104,4,139,235,139,311,92,0,winter,0
2023-12-27,101,3,89,209,89,496,98,0,winter,0
2023-12-27,101,2,81,141,81,431,88,0,winter,0
2023-12-28,104,3,129,129,129,188,83,0,winter,0
2023-12-28,104,4,134,249,134,236,30,0,winter,0
2023-12-28,104,2,71,174,71,564,21,0,winter,0
2023-12-28,104,1,128,197,128,289,63,0,winter,0
2023-12-28,102,4,98,14,98,48,30,0,winter,0
2023-12-28,102,3,49,156,49,561,30,1,winter,0
2023-12-28,102,1,74,184,74,549,94,0,winter,0
2023-12-28,102,2,156,214,156,328,36,0,winter,0
2023-12-28,105,3,122,188,122,438,89,0,winter,0
2023-12-28,105,4,167,265,167,243,27,0,winter,0
2023-12-28,101,2,23,81,23,388,75,0,winter,0
2023-12-28,101,3,114,205,114,359,94,0,winter,0
2023-12-28,101,1,53,47,53,274,64,1,winter,0
2023-12-28,101,4,142,224,142,489,95,0,winter,0
2023-12-29,104,3,152,293,152,311,83,0,winter,0
2023-12-29,104,1,121,231,121,427,55,0,winter,0
2023-12-29,104,4,176,136,176,114,80,1,winter,0
2023-12-29,104,2,25,255,25,387,42,0,winter,0
2023-12-29,101,1,198,186,198,344,54,0,winter,0
2023-12-29,101,4,70,115,70,157,75,0,winter,0
2023-12-29,105,1,21,32,21,472,77,0,winter,0
2023-12-29,105,2,69,204,69,430,19,1,winter,0
2023-12-30,105,1,182,239,182,265,67,1,winter,0
2023-12-30,105,3,160,24,160,247,43,0,winter,0
2023-12-30,105,4,165,140,165,398,16,1,winter,0
2023-12-30,105,2,107,248,107,327,98,0,winter,0
2023-12-30,104,1,65,223,65,431,27,1,winter,0
2023-12-30,104,3,170,139,170,79,77,0,winter,0
2023-12-30,104,2,44,194,44,570,86,0,winter,0
2023-12-30,104,4,91,33,91,366,82,0,winter,0
2023-12-30,101,4,33,225,33,473,21,0,winter,0
2023-12-30,101,1,184,275,184,468,45,0,winter,0
2023-12-30,101,2,41,92,41,172,48,0,winter,0
2023-12-30,101,3,44,204,44,539,20,0,winter,0
2023-12-31,104,3,132,94,132,251,73,0,winter,0
2023-12-31,104,2,146,177,146,402,98,1,winter,0
2023-12-31,104,4,172,167,172,450,63,0,winter,0
2023-12-31,105,4,59,39,59,479,41,1,winter,0
2023-12-31,105,2,30,114,30,358,16,1,winter,0
2023-12-31,101,4,74,290,74,461,28,0,winter,0
2023-12-31,101,1,64,151,64,571,57,0,winter,0
2023-12-31,101,2,102,175,102,492,70,0,winter,0
2023-12-31,103,1,140,65,140,142,22,0,winter,0
2023-12-31,103,3,157,178,157,323,53,1,winter,0
2023-12-31,103,4,169,47,169,127,27,0,winter,0
2023-12-31,103,2,107,142,107,144,19,0,winter,0
